object_id,color_1,closest_1,color_2,closest_2,color_3,closest_3,color_4,closest_4,color_5,closest_5,palette,url
18155183,#03012d,#000000,#583d52,#2f4f4f,#96869f,#778899,#b49da3,#a9a9a9,#2f113b,#191970,css3,http://images.collection.cooperhewitt.org/1106_ef0e4a3b72722254_z.jpg
18157901,#d6c5c1,#c0c0c0,#bc9c9c,#bc8f8f,#714a31,#8b4513,#d1ac5d,#bdb76b,#33312a,#2f4f4f,css3,http://images.collection.cooperhewitt.org/1112_cb908ca27bfa7f15_z.jpg
18157679,#c6b1a9,#c0c0c0,#f3d8d3,#faebd7,#0a2020,#000000,#a26c40,#a0522d,#6e462d,#8b4513,css3,http://images.collection.cooperhewitt.org/1113_e40e4035c1212de7_z.jpg
18157943,#4b4534,#556b2f,#ac9e94,#bc8f8f,#2c312c,#2f4f4f,#8b5832,#a0522d,#215a2b,#2f4f4f,css3,http://images.collection.cooperhewitt.org/1114_174f921d6a9de29d_z.jpg
18159179,#eae1f1,#e6e6fa,#b4a8bf,#a9a9a9,#ad5c3a,#a0522d,#622510,#800000,#8f3e1f,#8b4513,css3,http://images.collection.cooperhewitt.org/1118_8f02300327771c6d_z.jpg
18166957,#ad723d,#cd853f,#5d3b2f,#556b2f,#1c2c70,#191970,#865a37,#a0522d,#20151e,#000000,css3,http://images.collection.cooperhewitt.org/1121_93c8632c4ad8a864_z.jpg
18168071,#652b27,#8b4513,#e0dae7,#dcdcdc,#b74d37,#a0522d,#ad9eb5,#a9a9a9,#33251d,#2f4f4f,css3,http://images.collection.cooperhewitt.org/1123_3ae213c7bff529b5_z.jpg
18169787,#2c3535,#2f4f4f,#574c3e,#556b2f,#d3b087,#d2b48c,#fae7b4,#ffe4b5,#8e6a4c,#a0522d,css3,http://images.collection.cooperhewitt.org/1130_4cbc1c67a471a356_z.jpg
18170129,#d4c0a2,#d2b48c,#b29884,#bc8f8f,#89705c,#696969,#5a4435,#556b2f,#f5eed5,#faebd7,css3,http://images.collection.cooperhewitt.org/1133_fc35018065f08ce7_z.jpg
18170461,#dac2bc,#c0c0c0,#8f7871,#808080,#634743,#556b2f,#b19592,#bc8f8f,#c58378,#bc8f8f,css3,http://images.collection.cooperhewitt.org/1134_c0032855911a9544_z.jpg
18170467,#a07f47,#cd853f,#553d2c,#556b2f,#cec8c2,#c0c0c0,#44673c,#556b2f,#8b613b,#a0522d,css3,http://images.collection.cooperhewitt.org/1135_8bb60e65e2b05728_z.jpg
18170623,#dacfd0,#d3d3d3,#a88179,#bc8f8f,#8a5e51,#696969,,,,,css3,http://images.collection.cooperhewitt.org/1136_41392cc0af1273d6_z.jpg
18170633,#b99b7c,#bc8f8f,#705735,#556b2f,#937351,#696969,#412e17,#2f4f4f,#221207,#000000,css3,http://images.collection.cooperhewitt.org/1137_6e99cb99608a67e5_z.jpg
18168757,#c5703a,#cd853f,#d5c5bc,#c0c0c0,#ea9448,#f4a460,#a54c18,#a0522d,#f5c370,#deb887,css3,http://images.collection.cooperhewitt.org/1154_5542b712eed24c92_z.jpg
18170895,#f6e5ba,#f5deb3,#ccb39a,#d2b48c,#9f845b,#808080,#babdb2,#c0c0c0,#edc156,#f4a460,css3,http://images.collection.cooperhewitt.org/1156_229064126fb23af5_z.jpg
18170907,#ccbda9,#c0c0c0,#f7f3d8,#f5f5dc,#c2d6e8,#b0e0e6,#ba9e91,#bc8f8f,#e1b65c,#f4a460,css3,http://images.collection.cooperhewitt.org/1157_255af0641006ee72_z.jpg
18171119,#beb6b0,#c0c0c0,#979285,#808080,#716a5d,#696969,#3c3731,#2f4f4f,#628485,#708090,css3,http://images.collection.cooperhewitt.org/1158_48e9893a6fc81658_z.jpg
18171205,#9e8987,#bc8f8f,#7b6665,#696969,#c3adaa,#a9a9a9,#4c3536,#2f4f4f,#704840,#556b2f,css3,http://images.collection.cooperhewitt.org/1159_07f80c2cf39166d4_z.jpg
18171217,#b4ac99,#a9a9a9,#837b6d,#808080,#62584c,#696969,#3a3328,#2f4f4f,,,css3,http://images.collection.cooperhewitt.org/1160_f5fe70b5fda1c627_z.jpg
18171313,#f7cf9a,#ffdead,#a38658,#cd853f,#c4a779,#bdb76b,#795e39,#556b2f,#603d11,#8b4513,css3,http://images.collection.cooperhewitt.org/1161_e600fe1c4fbcf778_z.jpg
18175399,#baa49c,#a9a9a9,#83706a,#696969,#5d4c47,#556b2f,,,,,css3,http://images.collection.cooperhewitt.org/1162_c2713cfa82cc67f9_z.jpg
18175435,#7d7275,#808080,#d8c8c2,#d3d3d3,#9f9596,#a9a9a9,,,,,css3,http://images.collection.cooperhewitt.org/1163_9dbe45aea420a16c_z.jpg
18173671,#978a79,#808080,#756957,#696969,#53463b,#556b2f,,,,,css3,http://images.collection.cooperhewitt.org/1166_b3940707e2895f44_z.jpg
18173675,#f6ebbe,#ffe4c4,#614c30,#556b2f,#976f43,#a0522d,#d3b78b,#d2b48c,,,css3,http://images.collection.cooperhewitt.org/1167_7f3a006a3fa2fe53_z.jpg
18173677,#83857e,#808080,#5e676c,#696969,#8fa0a3,#a9a9a9,#333943,#2f4f4f,,,css3,http://images.collection.cooperhewitt.org/1168_871543087c4b55cf_z.jpg
18173709,#dacfb4,#f5deb3,#af8463,#cd853f,#82634d,#696969,,,,,css3,http://images.collection.cooperhewitt.org/1170_2bd73f390da420f8_z.jpg
18173711,#d5cfb1,#c0c0c0,#91745d,#808080,,,,,,,css3,http://images.collection.cooperhewitt.org/1171_257754509894e052_z.jpg
18173797,#b08669,#bc8f8f,#ded1c6,#d3d3d3,#836f61,#696969,#a1694e,#a0522d,,,css3,http://images.collection.cooperhewitt.org/1172_a8a7f836835bdec9_z.jpg
18173873,#c4b896,#d2b48c,#93704d,#a0522d,#644223,#8b4513,,,,,css3,http://images.collection.cooperhewitt.org/1174_8e48ff804c9ba0d1_z.jpg
18174061,#b08f75,#bc8f8f,#e2d9b4,#f5deb3,#8f6d58,#696969,,,,,css3,http://images.collection.cooperhewitt.org/1175_c3077597058c6b57_z.jpg
18174385,#776f5e,#696969,#f7efc8,#ffebcd,#5e5345,#556b2f,#ccc2a6,#c0c0c0,,,css3,http://images.collection.cooperhewitt.org/1178_c2b775d9e6b4d7e5_z.jpg
18114187,#c98b3f,#cd853f,#2e0f0e,#000000,#8a5932,#a0522d,#7f2f18,#8b4513,#847a6d,#808080,css3,http://images.collection.cooperhewitt.org/1190_95dcbe7a48b8d4f2_z.jpg
18114345,#c69f87,#bc8f8f,#9a7560,#808080,#74452e,#8b4513,#4f2c20,#556b2f,,,css3,http://images.collection.cooperhewitt.org/1202_9d7415ad116752b4_z.jpg
18114421,#c5ccd2,#d3d3d3,#d7f0f2,#e6e6fa,#4f2e36,#2f4f4f,#6e4e53,#696969,#b4abb3,#a9a9a9,css3,http://images.collection.cooperhewitt.org/1206_065573ef24b47fac_z.jpg
18111465,#c9d5db,#d3d3d3,#96abb4,#a9a9a9,#6f7986,#708090,#565a6b,#696969,,,css3,http://images.collection.cooperhewitt.org/1246_bb3bb8d86429753c_z.jpg
18111975,#daa9a3,#d2b48c,#bd8375,#bc8f8f,#96645a,#696969,#734d49,#696969,,,css3,http://images.collection.cooperhewitt.org/1269_6ce0bf57178a1a00_z.jpg
18115681,#cad2db,#d3d3d3,#bdb9a8,#c0c0c0,#9d948a,#bc8f8f,#060b21,#000000,#210d1b,#000000,css3,http://images.collection.cooperhewitt.org/1286_50d6acbe9729e402_z.jpg
18115721,#37323b,#2f4f4f,#a89e96,#a9a9a9,#1b2c28,#2f4f4f,#746261,#696969,#564541,#556b2f,css3,http://images.collection.cooperhewitt.org/1288_c8bd334c1a5c08ab_z.jpg
18115735,#47444c,#2f4f4f,#565f6a,#696969,#a0abaa,#a9a9a9,#6e736b,#696969,#344346,#2f4f4f,css3,http://images.collection.cooperhewitt.org/1290_4ebe2d4795cb47ec_z.jpg
18115741,#5b5665,#696969,#5d6870,#696969,#222633,#2f4f4f,#404642,#2f4f4f,#857573,#808080,css3,http://images.collection.cooperhewitt.org/1291_d043a33388f27fb1_z.jpg
18116611,#afa3b1,#a9a9a9,#988485,#808080,#7c5548,#696969,#5f2d21,#8b4513,#b99a8c,#bc8f8f,css3,http://images.collection.cooperhewitt.org/1307_782d0462dc57b121_z.jpg
18122373,#3d3843,#2f4f4f,#a0acb9,#a9a9a9,#8d7673,#808080,#6e7488,#708090,#54555e,#696969,css3,http://images.collection.cooperhewitt.org/1308_2c5730957f16cc6a_z.jpg
18122749,#6c4128,#8b4513,#a56b34,#a0522d,#dab58c,#deb887,#3b2c23,#2f4f4f,#26292b,#2f4f4f,css3,http://images.collection.cooperhewitt.org/1309_b55d14ef5a4fed60_z.jpg
18122755,#ddd9cb,#d3d3d3,#ada9a1,#a9a9a9,#8a817d,#808080,#655b59,#696969,#362f2f,#2f4f4f,css3,http://images.collection.cooperhewitt.org/1310_6d5391fed61be781_z.jpg
18122919,#4d332c,#2f4f4f,#240c0a,#000000,#745649,#696969,#9b6e59,#808080,#c3ab9e,#d2b48c,css3,http://images.collection.cooperhewitt.org/1311_7c582787a7793630_z.jpg
18123115,#b19f88,#bc8f8f,#30180c,#000000,#665139,#556b2f,#917c61,#808080,,,css3,http://images.collection.cooperhewitt.org/1313_2f295b89f4ea1550_z.jpg
18130189,#311c1c,#000000,#c3705f,#cd5c5c,#813824,#8b4513,#fdeaf7,#fff0f5,#6b4943,#556b2f,css3,http://images.collection.cooperhewitt.org/1317_16cdf56a097255e3_z.jpg
18130239,#b4897c,#bc8f8f,#eac0b5,#ffb6c1,#5e1c17,#800000,#9f5234,#a0522d,#281816,#000000,css3,http://images.collection.cooperhewitt.org/1318_697f2cff09d19808_z.jpg
18130441,#b0783f,#cd853f,#d0af94,#d2b48c,#804d1d,#8b4513,#796b53,#696969,#565142,#556b2f,css3,http://images.collection.cooperhewitt.org/1319_444f9594f5e5854d_z.jpg
18130455,#7a3a3f,#a0522d,#75543e,#556b2f,#a78369,#bc8f8f,#b1706c,#cd5c5c,#3c271d,#2f4f4f,css3,http://images.collection.cooperhewitt.org/1320_8d70ad4924efc809_z.jpg
18130455,#895b40,#a0522d,#9a7665,#808080,#c69a7a,#bc8f8f,#693c33,#8b4513,#594b49,#556b2f,css3,http://images.collection.cooperhewitt.org/1321_b12005cdbfa05c46_z.jpg
18130455,#d1d3c6,#d3d3d3,#9a6538,#a0522d,#bb8453,#cd853f,#633b21,#8b4513,#93503a,#a0522d,css3,http://images.collection.cooperhewitt.org/1322_d2ad279c4c2f2740_z.jpg
18130455,#c8cfc4,#c0c0c0,#aa7f4a,#cd853f,#644c2b,#556b2f,#836e48,#696969,#442f18,#556b2f,css3,http://images.collection.cooperhewitt.org/1323_893bfe24bca30273_z.jpg
18130461,#6e241f,#8b4513,#975d3d,#a0522d,#6e4639,#556b2f,#283938,#2f4f4f,#ad7f64,#cd5c5c,css3,http://images.collection.cooperhewitt.org/1324_581202f06a8befcd_z.jpg
18130477,#976146,#a0522d,#e1ccd6,#d3d3d3,#172338,#2f4f4f,#551c17,#800000,#c69986,#bc8f8f,css3,http://images.collection.cooperhewitt.org/1325_c1d7ad5cb9ddb1b6_z.jpg
18130477,#feeaf5,#fff0f5,#323144,#2f4f4f,#bd8164,#cd853f,#e9b79e,#deb887,#773e32,#8b4513,css3,http://images.collection.cooperhewitt.org/1326_b3e34d99de548ec2_z.jpg
18130509,#795645,#696969,#361e0e,#000000,#4a3436,#2f4f4f,#656449,#556b2f,#47090e,#800000,css3,http://images.collection.cooperhewitt.org/1329_9783263c58d00c0d_z.jpg
18130573,#4e5a90,#483d8b,#d1c9c5,#d3d3d3,#c8aaa0,#d2b48c,#bd9371,#bc8f8f,#594468,#483d8b,css3,http://images.collection.cooperhewitt.org/1330_ccc35be073b7f699_z.jpg
18130639,#a75a53,#cd5c5c,#ce8b73,#e9967a,#b78852,#cd853f,#94623f,#a0522d,#dad4cb,#d3d3d3,css3,http://images.collection.cooperhewitt.org/1331_2aaea954c3ad2c4e_z.jpg
18130641,#934440,#a0522d,#b7876b,#bc8f8f,#82724d,#696969,#926b51,#a0522d,#bb5e58,#cd5c5c,css3,http://images.collection.cooperhewitt.org/1332_214c25d435ee3ff8_z.jpg
18130651,#f0dddf,#ffe4e1,#6d1216,#800000,#1d0b17,#000000,#b47424,#b8860b,#b6957d,#bc8f8f,css3,http://images.collection.cooperhewitt.org/1335_009ed905879150d0_z.jpg
18130655,#584d5d,#696969,#302d3c,#2f4f4f,#7a6467,#696969,#b79aa2,#a9a9a9,#8a7f8b,#808080,css3,http://images.collection.cooperhewitt.org/1337_4dd6cd0ef3c9f38d_z.jpg
18130801,#9a292c,#a52a2a,#682e24,#8b4513,#bb7962,#cd5c5c,#854c35,#a0522d,#e5b3b1,#ffb6c1,css3,http://images.collection.cooperhewitt.org/1338_8fa1f3eb76a785e6_z.jpg
18130825,#ae5048,#a0522d,#811f1a,#8b4513,#a97e62,#cd5c5c,#c17364,#cd5c5c,#8d563c,#a0522d,css3,http://images.collection.cooperhewitt.org/1342_b6965955aac0afb8_z.jpg
18130839,#5c6955,#696969,#44442c,#2f4f4f,#8d978a,#808080,#bbd0f5,#add8e6,#cfadc0,#c0c0c0,css3,http://images.collection.cooperhewitt.org/1345_66abc5d4bb53cbd5_z.jpg
18130869,#9e969b,#a9a9a9,#5c3532,#556b2f,#58534d,#556b2f,#6c676d,#696969,#c1a598,#bc8f8f,css3,http://images.collection.cooperhewitt.org/1348_e69be91aa232b867_z.jpg
18130937,#e2ccd4,#d3d3d3,#9c6041,#a0522d,#b87c55,#cd853f,#304047,#2f4f4f,#be3d2d,#b22222,css3,http://images.collection.cooperhewitt.org/1349_1bd16aca2ea34dc1_z.jpg
18131251,#d5c3b8,#c0c0c0,#212138,#2f4f4f,#c3b0ba,#c0c0c0,#763b1b,#8b4513,#8e4b45,#a0522d,css3,http://images.collection.cooperhewitt.org/1350_fa21464351dc56be_z.jpg
18131251,#e8d1c8,#d3d3d3,#b89b96,#bc8f8f,#945642,#a0522d,#6c2b15,#8b4513,#563d1a,#556b2f,css3,http://images.collection.cooperhewitt.org/1351_7ffd25a448c16416_z.jpg
18131251,#d9bfb7,#c0c0c0,#945449,#a0522d,#110b1e,#000000,#7d6527,#8b4513,#a77468,#cd5c5c,css3,http://images.collection.cooperhewitt.org/1352_e1699efce4ed28bb_z.jpg
18132457,#262731,#2f4f4f,#5d554f,#696969,#dec3c0,#d8bfd8,#797471,#808080,#9b8a85,#808080,css3,http://images.collection.cooperhewitt.org/1355_5255afc5c76e7d6c_z.jpg
18132625,#faccea,#ffe4e1,#67324b,#696969,#131e39,#191970,#1d333d,#2f4f4f,#8e545e,#696969,css3,http://images.collection.cooperhewitt.org/1356_eb7017915a71fd8c_z.jpg
18132757,#c2a795,#d2b48c,#907b69,#808080,#6f5b4a,#696969,,,,,css3,http://images.collection.cooperhewitt.org/1358_c005fbcb28f85ce8_z.jpg
18132877,#644943,#556b2f,#372927,#2f4f4f,#936d64,#808080,,,,,css3,http://images.collection.cooperhewitt.org/1360_553bc568de05bbf4_z.jpg
18132985,#9c706f,#808080,#ae998f,#bc8f8f,#7f5158,#696969,#675d5a,#696969,#5b6862,#696969,css3,http://images.collection.cooperhewitt.org/1361_d02dbad2a4599113_z.jpg
18133799,#948d82,#808080,#83735e,#696969,#b9aca5,#a9a9a9,#836766,#696969,#aa8a73,#bc8f8f,css3,http://images.collection.cooperhewitt.org/1366_5e59ee8106261b84_z.jpg
18133847,#e2d3cb,#d3d3d3,#c5a795,#d2b48c,#a0847d,#808080,#776266,#696969,#798080,#808080,css3,http://images.collection.cooperhewitt.org/1367_97470a7987289e5f_z.jpg
18134307,#7c3740,#a52a2a,#341417,#000000,#7e7b8d,#808080,#1d101b,#000000,#483b44,#2f4f4f,css3,http://images.collection.cooperhewitt.org/1369_d926d63d1dc56436_z.jpg
18134335,#914e35,#a0522d,#603023,#8b4513,#e6cacb,#d8bfd8,#b77354,#cd5c5c,#66524b,#696969,css3,http://images.collection.cooperhewitt.org/1371_ed0b5229a810832a_z.jpg
18134381,#8c7f76,#808080,#715b49,#696969,#4d3d2d,#556b2f,#aaa09e,#a9a9a9,#726868,#696969,css3,http://images.collection.cooperhewitt.org/1372_c916500891163090_z.jpg
18134389,#c79b76,#bc8f8f,#bf6c37,#cd853f,#dbc19d,#d2b48c,#925e5c,#696969,,,css3,http://images.collection.cooperhewitt.org/1373_8c57e6369701daea_z.jpg
18135655,#b0ab9d,#a9a9a9,#3d2a2c,#2f4f4f,#624e4d,#696969,#88736e,#808080,,,css3,http://images.collection.cooperhewitt.org/1377_9b377a7a4724faef_z.jpg
18135667,#60463a,#556b2f,#311810,#000000,#a79480,#bc8f8f,#bfb59d,#d2b48c,#403830,#2f4f4f,css3,http://images.collection.cooperhewitt.org/1379_4247936550baf643_z.jpg
18136853,#9b6727,#a0522d,#c37f2a,#cd853f,#e3af6d,#f4a460,#54381e,#556b2f,#5f524d,#696969,css3,http://images.collection.cooperhewitt.org/1383_8a18602b94995b79_z.jpg
18135995,#acaba0,#a9a9a9,#77726c,#696969,#cfbbad,#c0c0c0,#655a5a,#696969,#9c8f83,#808080,css3,http://images.collection.cooperhewitt.org/1387_a031f8113681da38_z.jpg
18136209,#7e7265,#696969,#644a2d,#556b2f,#796734,#556b2f,#472d1d,#2f4f4f,#9f6d35,#a0522d,css3,http://images.collection.cooperhewitt.org/1413_5fd3dfdd023f87b3_z.jpg
18136373,#ae9386,#bc8f8f,#ae754b,#cd853f,#dca46d,#e9967a,#c0bdb4,#c0c0c0,#5f6d72,#696969,css3,http://images.collection.cooperhewitt.org/1414_1604fb98a6317711_z.jpg
18143591,#d49337,#cd853f,#f5db74,#f0e68c,#44332a,#2f4f4f,#954c0f,#8b4513,#722f0a,#8b4513,css3,http://images.collection.cooperhewitt.org/1417_2c6007d2202cfb88_z.jpg
18152989,#dac2ad,#c0c0c0,#fcda8b,#f0e68c,#702e17,#8b4513,#e2ad5a,#f4a460,#b06a21,#a0522d,css3,http://images.collection.cooperhewitt.org/1418_b9d561f3aba34334_z.jpg
18155813,#cacfda,#d3d3d3,#2e202b,#2f4f4f,#543b35,#556b2f,#9299bd,#a9a9a9,#617aa1,#708090,css3,http://images.collection.cooperhewitt.org/1419_69348e6e850d3b55_z.jpg
18156037,#a4abb0,#a9a9a9,#ccd9e8,#dcdcdc,#3c2d32,#2f4f4f,#445b5f,#2f4f4f,#5b483f,#556b2f,css3,http://images.collection.cooperhewitt.org/1420_46bd71b94a4f8801_z.jpg
18156043,#c5b992,#d2b48c,#a08653,#cd853f,#bfc5b5,#c0c0c0,#654f27,#556b2f,#9c9a81,#bc8f8f,css3,http://images.collection.cooperhewitt.org/1421_9fd6ce585316712b_z.jpg
18155539,#b5887c,#bc8f8f,#95584e,#a0522d,#f5bec0,#ffb6c1,#7b5a60,#696969,#edcbb2,#f5deb3,css3,http://images.collection.cooperhewitt.org/1424_7d64dcf203f7d566_z.jpg
18155543,#5a3d33,#556b2f,#3a2a30,#2f4f4f,#cfd5f2,#dcdcdc,#b5a2b0,#a9a9a9,#73758c,#708090,css3,http://images.collection.cooperhewitt.org/1425_755220d5031b2b2c_z.jpg
18155643,#cf9c51,#cd853f,#ad7d32,#cd853f,#e6cb65,#deb887,#241413,#000000,#fbf69d,#eee8aa,css3,http://images.collection.cooperhewitt.org/1427_ee84f9ec1c28ca14_z.jpg
18155697,#9a5c27,#a0522d,#4c2d1a,#556b2f,#753b0e,#8b4513,#cb9334,#cd853f,#9b783d,#a0522d,css3,http://images.collection.cooperhewitt.org/1428_295da60d961d3a54_z.jpg
18153475,#844c19,#8b4513,#43330a,#556b2f,#8d6958,#696969,#69280a,#8b4513,#9c6f2e,#a0522d,css3,http://images.collection.cooperhewitt.org/1430_537f40d1fc08769d_z.jpg
18153475,#4f3b44,#2f4f4f,#6d5435,#556b2f,#8e7450,#696969,#424a57,#2f4f4f,#2a262e,#2f4f4f,css3,http://images.collection.cooperhewitt.org/1431_89d32a15bdd7d475_z.jpg
18153475,#261b10,#000000,#453330,#2f4f4f,#686057,#696969,#503b21,#556b2f,#9e7557,#808080,css3,http://images.collection.cooperhewitt.org/1432_840fd38bf03cbe0e_z.jpg
18153475,#bebbb3,#c0c0c0,#4d1c0e,#800000,#89817b,#808080,#79320f,#8b4513,#594235,#556b2f,css3,http://images.collection.cooperhewitt.org/1433_6d30d45f181ea281_z.jpg
18153475,#322117,#000000,#582d10,#8b4513,#837c6f,#808080,#5e5242,#556b2f,#a09c89,#bc8f8f,css3,http://images.collection.cooperhewitt.org/1434_7adb2d0005dccff4_z.jpg
18153475,#541e09,#800000,#2a130d,#000000,#614330,#556b2f,#6f6152,#696969,#89816f,#808080,css3,http://images.collection.cooperhewitt.org/1435_5492c5a63a29df22_z.jpg
18153475,#aaaa9a,#a9a9a9,#4b3523,#556b2f,#8e8977,#808080,#74350d,#8b4513,#431b0a,#800000,css3,http://images.collection.cooperhewitt.org/1436_1f02657670dbbf86_z.jpg
18155189,#414572,#483d8b,#d2d1df,#d3d3d3,#6a638c,#708090,#95939f,#a9a9a9,#5b4b65,#696969,css3,http://images.collection.cooperhewitt.org/1449_26a1b9fdf344e4ea_z.jpg
18157697,#9f703e,#a0522d,#a8b1b4,#a9a9a9,#57978a,#5f9ea0,#cdd8d0,#d3d3d3,#59493a,#556b2f,css3,http://images.collection.cooperhewitt.org/1453_5c2089374d393858_z.jpg
18169057,#5c453b,#556b2f,#7b665d,#696969,#9f887f,#808080,#bfafa7,#a9a9a9,#e0dae7,#dcdcdc,css3,http://images.collection.cooperhewitt.org/1465_ff11b635db6f6b88_z.jpg
18167443,#e2e6fb,#e6e6fa,#e0dfc5,#d3d3d3,#3e412e,#2f4f4f,#3e4546,#2f4f4f,#392509,#000000,css3,http://images.collection.cooperhewitt.org/1472_861909379ee71005_z.jpg
18167443,#f1f0d8,#f5f5dc,#49320e,#556b2f,#3e412f,#2f4f4f,#303c4a,#2f4f4f,#c5cde5,#d3d3d3,css3,http://images.collection.cooperhewitt.org/1474_43b0bbc86f540b5c_z.jpg
18167443,#e7e2c8,#dcdcdc,#474f47,#2f4f4f,#353522,#2f4f4f,#674511,#8b4513,#9a7b2e,#a0522d,css3,http://images.collection.cooperhewitt.org/1476_d46c5e1e8f3f6bbe_z.jpg
18172735,#e7d4ac,#f5deb3,#cdad8e,#d2b48c,#916e56,#696969,#5b3b2a,#556b2f,#a58a70,#bc8f8f,css3,http://images.collection.cooperhewitt.org/1483_24f8a3653dd25b3a_z.jpg
18172831,#c3aaa4,#a9a9a9,#eadadc,#dcdcdc,#9e8380,#808080,#7c6161,#696969,,,css3,http://images.collection.cooperhewitt.org/1484_9db2c326a8be212f_z.jpg
18172927,#ca9a7f,#bc8f8f,#ac7b52,#cd853f,#f4be9a,#deb887,#6c4c32,#556b2f,#fce1d1,#ffebcd,css3,http://images.collection.cooperhewitt.org/1486_782376c8c03a71f8_z.jpg
18170111,#c9a682,#d2b48c,#ae6736,#a0522d,#7d3513,#8b4513,,,,,css3,http://images.collection.cooperhewitt.org/1488_c55443149f7df240_z.jpg
18170389,#9b9762,#808080,#7d6635,#556b2f,#2e2715,#000000,#654a22,#556b2f,#5b5633,#556b2f,css3,http://images.collection.cooperhewitt.org/1489_e463bd8c4bb78ace_z.jpg
18170403,#afae8d,#a9a9a9,#7a7a5e,#696969,#383929,#2f4f4f,,,,,css3,http://images.collection.cooperhewitt.org/1490_b6b012625a9c991f_z.jpg
18170407,#d0bbbe,#c0c0c0,#e7b67a,#deb887,#62514a,#556b2f,#91827d,#808080,#2d1f1a,#000000,css3,http://images.collection.cooperhewitt.org/1491_83e69a540f4d8e45_z.jpg
18170501,#809a9e,#778899,#9b8c85,#808080,#b4bfc3,#c0c0c0,#5a666f,#696969,#4b454c,#2f4f4f,css3,http://images.collection.cooperhewitt.org/1492_ba2260d3103c5683_z.jpg
18170549,#e2cfb7,#f5deb3,#b27c41,#cd853f,#a79077,#bc8f8f,#685f49,#696969,#8f602e,#a0522d,css3,http://images.collection.cooperhewitt.org/1494_15f959546ad5e14c_z.jpg
18170819,#a87448,#cd853f,#703f1c,#8b4513,#e09a69,#e9967a,#9d5625,#a0522d,#fbe2ca,#ffe4c4,css3,http://images.collection.cooperhewitt.org/1495_47da5944476f5294_z.jpg
18171125,#e9d0b2,#f5deb3,#abb47d,#bdb76b,#b9ada2,#a9a9a9,#9c8c86,#808080,#716457,#696969,css3,http://images.collection.cooperhewitt.org/1496_003f75788bec0c97_z.jpg
18171131,#f0e0e8,#ffe4e1,#7ea876,#8fbc8f,#c1aaa5,#a9a9a9,#8c7774,#808080,#483532,#2f4f4f,css3,http://images.collection.cooperhewitt.org/1497_796257e5bffb191b_z.jpg
18173629,#865e5d,#696969,#782c2e,#8b4513,#7a717e,#808080,#997c7e,#808080,#a692a3,#a9a9a9,css3,http://images.collection.cooperhewitt.org/1504_eb70f31240e15a98_z.jpg
18173631,#102c45,#2f4f4f,#2e5881,#483d8b,#86808b,#808080,#5f7592,#708090,#aab5cb,#b0c4de,css3,http://images.collection.cooperhewitt.org/1505_5c91c1cea38ee141_z.jpg
18173633,#937d81,#808080,#fdfde0,#ffffe0,#bcc2b0,#c0c0c0,#6b7b80,#708090,#466077,#696969,css3,http://images.collection.cooperhewitt.org/1506_ebf18618b1066803_z.jpg
18172397,#bba89a,#a9a9a9,#8a796d,#808080,#635140,#556b2f,,,,,css3,http://images.collection.cooperhewitt.org/1510_a291a6e5dbd84a60_z.jpg
18172727,#cdb594,#d2b48c,#c98970,#bc8f8f,#8b6c5e,#696969,#ae8a48,#cd853f,#9e8a74,#808080,css3,http://images.collection.cooperhewitt.org/1514_acd67ca1493d4b8c_z.jpg
18172097,#bcb5ad,#c0c0c0,#585b53,#696969,#858379,#808080,#8d7762,#808080,#be9b87,#bc8f8f,css3,http://images.collection.cooperhewitt.org/1516_22012dfddaf90e3b_z.jpg
18172323,#9cb275,#8fbc8f,#f8decf,#ffe4c4,#759160,#808080,#dec074,#deb887,#cbc3b6,#c0c0c0,css3,http://images.collection.cooperhewitt.org/1517_a16a7d3ce53a5b84_z.jpg
18172409,#dac9b5,#c0c0c0,#af8753,#cd853f,#f7f1d8,#f5f5dc,#dcb682,#deb887,#ae9b8b,#bc8f8f,css3,http://images.collection.cooperhewitt.org/1518_cbf20779b8f1b1db_z.jpg
18175073,#df9a85,#e9967a,#bb6351,#cd5c5c,#833f33,#8b4513,#e7d8c2,#f5deb3,,,css3,http://images.collection.cooperhewitt.org/1526_dd2a85990d337c4d_z.jpg
18174017,#b88979,#bc8f8f,#a56152,#a0522d,#71443a,#8b4513,,,,,css3,http://images.collection.cooperhewitt.org/1527_6fab30cc372fae40_z.jpg
18174017,#b58576,#bc8f8f,#864f43,#a0522d,,,,,,,css3,http://images.collection.cooperhewitt.org/1528_0acd038af024b12c_z.jpg
18174053,#d2ad99,#d2b48c,#b58978,#bc8f8f,#805b4a,#696969,#503627,#556b2f,,,css3,http://images.collection.cooperhewitt.org/1529_48e6ec15d98bd1e5_z.jpg
18174631,#a18174,#808080,,,,,,,,,css3,http://images.collection.cooperhewitt.org/1530_86d255095beec3f5_z.jpg
18175023,#74564d,#696969,#a88375,#bc8f8f,#e1ccbb,#f5deb3,#4a352e,#2f4f4f,,,css3,http://images.collection.cooperhewitt.org/1531_1bae09a4b3c3d04c_z.jpg
18175079,#c3968b,#bc8f8f,#9f7a71,#808080,#725651,#696969,#453130,#2f4f4f,,,css3,http://images.collection.cooperhewitt.org/1532_744a228c8cf7c5ca_z.jpg
18175087,#ce9f8e,#d2b48c,#956f65,#808080,#70544d,#696969,#4d3936,#2f4f4f,,,css3,http://images.collection.cooperhewitt.org/1533_d448c8feab387a09_z.jpg
