person_id,person_name,id,name,count_objects
18050571,Rosalie le Marchand,35236583,Embroiderer,1
18050573,Elvira Giovacchini,35236583,Embroiderer,1
18050575,Amalia Luccini,35236583,Embroiderer,1
18050577,Maddalena Barzechi,35236583,Embroiderer,1
18050581,Carolina Pieraccini,35236583,Embroiderer,1
18050585,Eugenia Corsani,35236583,Embroiderer,1
18050591,Alfonso Iannelli,35236655,Designer,1
18050593,Caroline Piovan,35236583,Embroiderer,1
18050597,Hannah Whitney Lunenburg,35236583,Embroiderer,1
18050599,Annette Genet,35236583,Embroiderer,1
18050601,Madeleine Votier,35236583,Embroiderer,1
18050607,Isabella Parson,35236583,Embroiderer,1
18050609,Mary Mitchell,35236583,Embroiderer,1
18050611,Mary Soveli (?),35236583,Embroiderer,1
18050613,Thomizan Thomson,35236583,Embroiderer,1
18050615,Mary Milner,35236583,Embroiderer,1
18050617,Judith Clarke,35236583,Embroiderer,1
18050619,Elizabeth Andrew,35236583,Embroiderer,1
18050621,Jessica Maria Wotherspoon,35236583,Embroiderer,1
18050623,Mary Halbert,35236583,Embroiderer,1
18050625,Jane Dewar,35236583,Embroiderer,1
18050627,Mary Pearsey,35236583,Embroiderer,1
18050629,Dinah Bird,35236583,Embroiderer,1
18050631,Elizabeth Robson,35236583,Embroiderer,1
18050633,Isabell Lawry,35236583,Embroiderer,1
18050635,S. Edwards,35236583,Embroiderer,1
18050637,Susanna Hope Spilsby,35236583,Embroiderer,1
18050639,Susan Cuming,35236583,Embroiderer,1
18050641,Marcie Vesel Bronkar,35236655,Designer,1
18050643,Ann Ritchie,35236583,Embroiderer,1
18050645,Jane Skeate,35236583,Embroiderer,1
18050647,Mary Emiston,35236583,Embroiderer,1
18050649,Louisa Nenninger,35236583,Embroiderer,1
18050651,Mary Brown,35236583,Embroiderer,1
18050653,Elizabeth Muns,35236583,Embroiderer,1
18050659,Elizabeth Silk,35236583,Embroiderer,1
18050661,Bridget Rule,35236583,Embroiderer,1
18050663,Otto Prutscher,35236633,Possibly,1
18050667,Emelie Husband,35236583,Embroiderer,1
18050673,Isabella Campbell,35236583,Embroiderer,1
18050675,Margaret Brownless,35236583,Embroiderer,1
18050677,Sarah Davenport,35236583,Embroiderer,1
18050679,Elizabeth Warren,35236583,Embroiderer,1
18050681,Sarah Goundrey,35236583,Embroiderer,1
18050683,Sarah Pike,35236583,Embroiderer,1
18050685,Milton School,35236793,Student at,1
18050687,Ann Stubbs,35236583,Embroiderer,1
18050689,Mary Ann Wilson,35236583,Embroiderer,1
18050691,Isabell Morison,35236583,Embroiderer,1
18050693,Susana Pratt,35236583,Embroiderer,1
18050695,Sarah Patterson,35236583,Embroiderer,1
18050697,Mary Slatter,35236583,Embroiderer,1
18050699,Ann Bell,35236583,Embroiderer,1
18050705,Mary Badger,35236583,Embroiderer,1
18050707,"Elizabeth Scull, American",35236583,Embroiderer,1
18050709,Gio Ponti,35236655,Designer,3
18050711,Richard-Ginori,35236657,Manufacturer,3
18050719,Eliza Thompson,35236583,Embroiderer,1
18050721,Ann Crosley,35236583,Embroiderer,1
18050725,Marcia Stebbins,35236583,Embroiderer,1
18050727,Mary Follet,35236685,Maker,1
18050729,Mary Bridge,35236583,Embroiderer,1
18050731,Lucy Martin Lewis,35236565,Artist,1
18050733,Tonita Martinez Roybal,35236565,Artist,1
18050739,Catharine Parsells,35236583,Embroiderer,1
18050741,Maria Landes,35236583,Embroiderer,1
18050743,Sally Hall,35236583,Embroiderer,1
18050745,Ann Porter Bent,35236583,Embroiderer,1
18050747,Elizabeth Starr Fowler,35236583,Embroiderer,1
18050749,Elizabeth Freeman Tooker,35236583,Embroiderer,1
18050751,Franz von Zulow,35236655,Designer,17
18050753,Mary Chapel,35236583,Embroiderer,1
18050755,M. A. Tolwell,35236583,Embroiderer,1
18050757,Ann Mason,35236583,Embroiderer,1
18050759,Mehitable Russell,35236583,Embroiderer,1
18050761,Manerva A. Morgan,35236583,Embroiderer,1
18050763,Ann Gawthorn,35236583,Embroiderer,1
18050765,Elizabeth Jane Alden,35236583,Embroiderer,1
18050767,Henrietta Tuttle,35236583,Embroiderer,1
18050769,Sarah Ann Campbell,35236583,Embroiderer,1
18050771,Peggy Dodge,35236583,Embroiderer,1
18050773,Increase Giberson,35236583,Embroiderer,1
18050775,Sarah Tallman,35236583,Embroiderer,1
18050777,Ann Peartree,35236583,Embroiderer,1
18050779,Lydia Sheward,35236583,Embroiderer,1
18050781,Phebe Hill,35236583,Embroiderer,1
18050783,Peano Marte,35236583,Embroiderer,1
18050785,Karoline Berger,35236583,Embroiderer,12
18050787,Briegitt Friederici,35236583,Embroiderer,1
18050789,Griet Ruwen,35236583,Embroiderer,1
18050791,Jacoba von Geneet,35236583,Embroiderer,1
18050793,Geertruida H. Bontkes,35236583,Embroiderer,1
18050795,Anna Margareta Wartenberg,35236583,Embroiderer,1
18050797,Greitje Zwart,35236583,Embroiderer,1
18050799,Rindelite Brougers,35236583,Embroiderer,1
18050801,Maurice Marinot,35236655,Designer,1
18050809,Berthe Oppenheimer,35236583,Embroiderer,1
18050811,Julie Winkler,35236583,Embroiderer,1
18050813,Robert Rauschenberg,35236685,Maker,1
18050821,Emilie Beier,35236583,Embroiderer,1
18050823,J. Winkler,35236583,Embroiderer,1
18050825,Elizabeth Dow,35236655,Designer,15
18050827,Elizabeth Dow Ltd.,35236657,Manufacturer,15
18050829,Margaretha Graten,35236583,Embroiderer,1
18050831,C. Keiber,35236795,Student of,1
18050833,S. Hille,35236583,Embroiderer,1
18050839,Maria Pastraromero (?),35236583,Embroiderer,1
18050843,Christopher Carruthers,35236655,Designer,1
18050845,Evan Gappelberg,35236655,Designer,1
18050847,"Taxiwand, Inc.",35236657,Manufacturer,1
18050849,Maria Gocefa Ernandez,35236583,Embroiderer,1
18050851,G. Bonasone,35236657,Manufacturer,3
18050851,G. Bonasone,35236565,Artist,1
18050855,Anna Joaquina Aguirre y Guadalajara,35236685,Maker,1
18050857,Maria Anselma,35236583,Embroiderer,1
18050859,Francisca Herrera Piebla,35236685,Maker,1
18050863,Francesca Martin,35236583,Embroiderer,1
18050865,Ramoncita Pita,35236583,Embroiderer,1
18050867,Maria Guadalupe de Alba,35236583,Embroiderer,1
18050869,Clodia Altamirano,35236583,Embroiderer,1
18050871,Francis Scott Bradford,35236685,Maker,3
18050877,Jay Crawford,35236655,Designer,1
18050891,Joseph Nash The Elder,35236685,Maker,2
18050891,Joseph Nash The Elder,35236565,Artist,2
18050899,FRIDAY Architects/Planners,35236685,Maker,1
18050903,Georg Dobler,35236685,Maker,3
18050905,Eastman Kodak Company,35236657,Manufacturer,1
18050907,Micaela Garsia,35236583,Embroiderer,1
18050909,Maria de la Luz Garcia,35236583,Embroiderer,2
18050911,Adelaida Matamoros,35236583,Embroiderer,1
18050913,Luisa Dias,35236583,Embroiderer,1
18050915,Juliana Vieytez,35236583,Embroiderer,1
18050917,Teresa Sepeda,35236583,Embroiderer,1
18050919,Maria Rosa Masedo,35236583,Embroiderer,1
18050921,Rafayla Flores,35236583,Embroiderer,1
18050923,Refugio Gavino,35236583,Embroiderer,1
18050925,Dolores Obando,35236583,Embroiderer,1
18050927,Berta Cohen,35236583,Embroiderer,1
18050931,Avelina Cortiqo,35236583,Embroiderer,1
18050933,Teresa Elascoyespy,35236583,Embroiderer,1
18050935,Josefa D. Paz,35236583,Embroiderer,1
18050937,Marya Lopez,35236583,Embroiderer,1
18050939,Francisca Perez,35236583,Embroiderer,1
18050941,Catalina Guinales,35236583,Embroiderer,1
18050943,Augustina Barero,35236583,Embroiderer,1
18050945,Jesualda Gallego,35236583,Embroiderer,1
18050947,Matea Gonzales,35236583,Embroiderer,1
18050949,Francisca Montero,35236583,Embroiderer,1
18050951,Ramona Benyto,35236583,Embroiderer,1
18050953,Ysabel Mancilla,35236583,Embroiderer,1
18050955,San Juana Ramires,35236583,Embroiderer,1
18050957,Isadora Taxada,35236583,Embroiderer,1
18050959,Bernabela Gonzalez,35236583,Embroiderer,1
18050963,Mary McIlroy,35236583,Embroiderer,1
18050965,Colette du Wel,35236583,Embroiderer,1
18050969,Xavier Gonzalez,35236685,Maker,3
18050971,Emily F. Cooley,35236583,Embroiderer,1
18050973,Fabiana Muriel,35236583,Embroiderer,1
18050977,Bicenta Rodriguez Dearze,35236583,Embroiderer,1
18050979,Maria De Cos,35236583,Embroiderer,1
18050985,Bruce Metcalf,35236565,Artist,1
18050987,Richards,35236743,Engraver,1
18050989,Francois Kettinger et fils,35236657,Manufacturer,2
18050989,Francois Kettinger et fils,35236671,Producer,1
18050993,Ludmilla Herzog,35236583,Embroiderer,1
18050995,Gabriella Magneda,35236583,Embroiderer,1
18050997,Maria Jesus Castaneda,35236583,Embroiderer,1
18050999,Ysabel Gonzalez,35236583,Embroiderer,1
18051001,Oriental Printworks,35236657,Manufacturer,1
18051005,J.E. Sheridan,35236655,Designer,1
18051007,Maria Nadeouton,35236583,Embroiderer,1
18051009,Verena Sieber-Fuchs,35236685,Maker,1
18051011,Pieter Brattinga,35236655,Designer,2
18051021,Kristie Williams,35236655,Designer,1
18051027,Pier Giacomo Castiglioni,35236655,Designer,1
18051029,Flos,35236657,Manufacturer,1
18051043,H. Jamyn Brooks,35236565,Artist,1
18051045,Albert Ludovici,35236565,Artist,1
18051047,Charles Rosenberg,35236565,Artist,1
18051049,H. W. Standing,35236565,Artist,1
18051051,Giuseppe Vasi,35236685,Maker,1
18051051,Giuseppe Vasi,35236565,Artist,1
18051055,Magic 8 Design,35236739,Institution,3
18051057,Walter Allner,35236655,Designer,1
18051059,Letter A,35236655,Designer,1
18051061,E. Shepard,35236655,Designer,1
18051063,B. Cochran,35236655,Designer,1
18051065,John Casado,35236655,Designer,3
18051067,Lazin,35236655,Designer,1
18051069,Katalan,35236655,Designer,1
18051073,Fils et Bompar,35236681,Company,1
18051077,,35236685,Maker,2
18051077,,35236655,Designer,2
18051083,Gremont,35236673,Printer,1
18051099,Fulvio Bianconi,35236655,Designer,2
18051103,The Kalo Shops,35236757,Executor,2
18051103,The Kalo Shops,35236657,Manufacturer,1
18051107,Tomasa Ynocenya Reg,35236583,Embroiderer,1
18051113,Peter Schlumbohm,35236655,Designer,2
18051115,Chemex Corporation,35236657,Manufacturer,2
18051119,"F. Grafton & Co., Ltd.",35236675,For,1
18051121,"Newman, Smith & Newman",35236675,For,1
18051121,"Newman, Smith & Newman",35236657,Manufacturer,1
18051123,Michael Schneider,35236655,Designer,4
18051125,Peter Reimes,35236589,Fabricator,3
18051129,William Gale Jr.,35236685,Maker,1
18051133,Maison Cardeilhac,35236685,Maker,4
18051137,Lucien Bouix,35236675,For,1
18051139,Frederick Elkington,35236657,Manufacturer,8
18051141,F. Price,35236685,Maker,1
18051143,Story & Co. Ltd.,35236675,For,1
18051153,Henry Varnum Poor,35236685,Maker,1
18051157,Otellie Loloma,35236685,Maker,1
18051159,Johnson & Faulkner,35236675,For,1
18051161,J.P. & J. Baker,35236675,For,1
18051161,J.P. & J. Baker,35236657,Manufacturer,1
18051185,"Design Research, Inc.",35236749,Retailer,2
18051185,"Design Research, Inc.",35236655,Designer,1
18051207,Charles Abraham Chasselat,35236655,Designer,2
18051215,Louisa A. Etcheverry,35236565,Artist,1
18051219,Lotus and Acanthus Pottery,35236671,Producer,1
18051221,Cheret,35236655,Designer,1
18051227,Talwin & Foster,35236671,Producer,1
18051235,Andrew Carnegie,35236679,Sitter,1
18051237,Jean-Baptiste Henri Bonnart,35236685,Maker,1
18051237,Jean-Baptiste Henri Bonnart,35236565,Artist,1
18051257,Luigi Testori,35236671,Producer,1
18051289,Jean-Michel Moreau le Jeune,35236677,After,1
18051289,Jean-Michel Moreau le Jeune,35236565,Artist,1
18051299,Pierre Dupuis,35236677,After,1
18051303,Jill Stoner,35236565,Artist,1
18051305,Lebbeus Woods,35236663,Architect,2
18051309,"Jan van der Straet, called Stradanus",35236565,Artist,11
18051309,"Jan van der Straet, called Stradanus",35236655,Designer,1
18051311,"Jan van der Straet, called Stradanus",35236565,Artist,9
18051311,"Jan van der Straet, called Stradanus",35236657,Manufacturer,1
18051311,"Jan van der Straet, called Stradanus",35236655,Designer,1
18051359,Barbara Hunter,35236583,Embroiderer,1
18051381,Frances Bendixson,35236565,Artist,1
18051385,"E.I. & Co., Ltd",35236657,Manufacturer,1
18051401,"Yamazaki Kinzoku Kogyo Co., Ltd.",35236657,Manufacturer,8
18051429,H.E. Lauffer,35236671,Producer,5
18051429,H.E. Lauffer,35236657,Manufacturer,4
18051429,H.E. Lauffer,35236667,Client,2
18051429,H.E. Lauffer,35236685,Maker,1
18051493,Will Barnet,35236655,Designer,1
18051495,Vincent Van Gogh,35236565,Artist,1
18051537,Bridget Mahon,35236657,Manufacturer,1
18051541,,35236655,Designer,2
18051541,,35236565,Artist,2
18051569,Eldon Elder,35236655,Designer,2
18051603,Phyllis Bowdwin,35236655,Designer,2
18051607,Warren McArthur,35236655,Designer,1
18051611,Edgar Brandt,35236655,Designer,3
18051617,,35236685,Maker,9
18051617,,35236657,Manufacturer,8
18051653,Arnold van Westerhout,35236743,Engraver,3
18051655,Giovanni Battista Lenardi,35236655,Designer,3
18051655,Giovanni Battista Lenardi,35236669,Draftsman,1
18051659,Giovanni Battista Galestruzzi,35236585,Etcher,1
18051661,Giovanni Francesco Grimaldi,35236655,Designer,1
18051661,Giovanni Francesco Grimaldi,35236633,Possibly,1
18051665,Italian,35236655,Designer,1
18051703,Raymond Baxter Dowden,35236565,Artist,1
18051731,Smithsonian Institution,35236667,Client,1
18051753,Michel,35236655,Designer,2
18051755,,35236565,Artist,1
18051767,Sornewitz Factory,35236657,Manufacturer,1
18051769,Carstens-Georgenthal,35236657,Manufacturer,2
18051775,Friedrich Hudler Factory,35236657,Manufacturer,1
18051779,Friedrich Hudler,35236655,Designer,1
18051783,Baron Ernst von Maydell,35236565,Artist,1
18051785,William Pitt,35236569,Calligrapher,1
18051787,Norman Bel Geddes,35236655,Designer,1
18051793,Thomas Chippendale,35236655,Designer,37
18051811,Tyler Graphics,35236797,Firm,1
18051815,Ernst Ludwig Kirchner,35236565,Artist,3
18051823,Apple Industrial Design Team,35236655,Designer,14
18051847,Henry Alcock & Co.,35236657,Manufacturer,1
18051859,"George Jones & Sons, Ltd.",35236657,Manufacturer,2
18051861,Jean Baptiste Camille Corot,35236655,Designer,1
18051889,Ayse Birsel,35236655,Designer,11
18051901,Walt Disney Company,35236655,Designer,1
18051907,Fitch,35236797,Firm,1
18051919,Duncan Phyfe,35236711,Attributed to,1
18051935,William Merritt Chase,35236565,Artist,4
18051949,Funny Garbage,35236705,Studio of,2
18051951,Enea Vico,35236655,Designer,12
18051967,Steven Holl Architects,35236663,Architect,1
18051969,IDEO,35236655,Designer,1
18051999,Warren A. James & Associates,35236703,Office of,2
18052005,Hendrikus Theodorus Wijdeveld,35236655,Designer,2
18052025,Unknown,35236655,Designer,6
18052025,Unknown,35236565,Artist,4
18052025,Unknown,35236685,Maker,1
18052029,Unknown,35236565,Artist,8
18052029,Unknown,35236655,Designer,3
18052029,Unknown,35236685,Maker,1
18052033,Alexandre Jacovleff,35236565,Artist,1
18052035,Unknown,35236565,Artist,4
18052035,Unknown,35236685,Maker,1
18052035,Unknown,35236655,Designer,1
18052043,Unknown,35236685,Maker,1
18052047,Unknown,35236565,Artist,5
18052047,Unknown,35236655,Designer,5
18052047,Unknown,35236685,Maker,2
18052051,Unknown,35236685,Maker,1
18052053,Edward Melcarth,35236565,Artist,1
18052057,Maria Likarz,35236655,Designer,41
18052071,Josef Albers,35236655,Designer,4
18052089,Guillaume Coustou,35236565,Artist,1
18052091,Rudolf Staffel,35236685,Maker,1
18052103,Hildegard Delius,35236655,Designer,14
18052103,Hildegard Delius,35236711,Attributed to,1
18052105,Carstens-Neuhaldensleben,35236657,Manufacturer,17
18052107,Saint-Cloud Porcelain Manufactory,35236685,Maker,1
18052107,Saint-Cloud Porcelain Manufactory,35236657,Manufacturer,1
18052109,Walther Stock,35236655,Designer,4
18052115,Bihl,35236657,Manufacturer,1
18052117,Steuler,35236657,Manufacturer,1
18052119,Kristian Neureuther,35236655,Designer,1
18052121,Zell,35236657,Manufacturer,1
18052123,Nicolas Beatrizet,35236685,Maker,1
18052165,Jorma Vennola,35236655,Designer,4
18052169,"Morton Sundour Company, Inc.",35236675,For,2
18052169,"Morton Sundour Company, Inc.",35236671,Producer,2
18052223,George W. Shiebler,35236657,Manufacturer,4
18052223,George W. Shiebler,35236685,Maker,1
18052229,Industrial Designers Society of America,35351535,Donor,1
18052233,Olaf Von Bohr,35236655,Designer,1
18052239,Charles Pollock,35236655,Designer,1
18052267,U.S. Electric Manufacturing Corp.,35236657,Manufacturer,1
18052271,Tor H. Petterson,35236655,Designer,2
18052275,Howard Sim Balch,35236655,Designer,1
18052277,Jean McGregor,35236655,Designer,1
18052279,Vice Versa,35236657,Manufacturer,1
18052281,,35236685,Maker,2
18052281,,35236657,Manufacturer,1
18052301,Olympus,35236657,Manufacturer,2
18052327,Alexander Lurkis,35236731,Engineer,6
18052329,Margaret Taylor Johnstone,35236657,Manufacturer,1
18052333,Giacomo Balla,35236565,Artist,22
18052333,Giacomo Balla,35236655,Designer,1
18052335,Elica Balla,35236565,Artist,4
18052337,Edizioni Franca Mancini,35236661,Publisher,21
18052347,Albert Gregory,35236565,Artist,27
18052357,David Andersen,35236655,Designer,2
18052393,Antoine-Andre Ravrio,35236685,Maker,1
18052405,Joseph Del Valle,35236655,Designer,3
18052407,Edward Sorel,35236655,Designer,1
18052423,"Bianchini Ferier, Inc.",35236657,Manufacturer,3
18052423,"Bianchini Ferier, Inc.",35236671,Producer,1
18052435,Rodier,35236657,Manufacturer,7
18052455,Hans Collaert II,35236743,Engraver,1
18052477,John Begley,35236653,Print Maker,1
